Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","1999","1999","ha","458527","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2000","2000","ha","514527","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2001","2001","ha","506400","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2002","2002","ha","483322","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2003","2003","ha","487296","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2004","2004","ha","448877","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2005","2005","ha","471968","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2006","2006","ha","467762","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2007","2007","ha","482263","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2008","2008","ha","499073","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2009","2009","ha","514945","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2010","2010","ha","497176","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2011","2011","ha","475671","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2012","2012","ha","505944","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2013","2013","ha","511062","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2014","2014","ha","484047","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2015","2015","ha","513834","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2016","2016","ha","464887","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2017","2017","ha","446426","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2018","2018","ha","462076","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","56","Maize","2019","2019","ha","455501","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1961","1961","tonnes","340037","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1962","1962","tonnes","357274","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1963","1963","tonnes","362330","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1964","1964","tonnes","502580","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1965","1965","tonnes","557171","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1966","1966","tonnes","581008","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1967","1967","tonnes","590575","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1968","1968","tonnes","525835","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1969","1969","tonnes","589698","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1970","1970","tonnes","614619","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1971","1971","tonnes","616368","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1972","1972","tonnes","628323","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1973","1973","tonnes","599490","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1974","1974","tonnes","605632","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1975","1975","tonnes","634687","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1976","1976","tonnes","725659","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1977","1977","tonnes","733873","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1978","1978","tonnes","590014","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1979","1979","tonnes","621457","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1980","1980","tonnes","493307","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1981","1981","tonnes","590805","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1982","1982","tonnes","658558","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1983","1983","tonnes","625645","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1984","1984","tonnes","775558","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1985","1985","tonnes","702470","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1986","1986","tonnes","876307","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1987","1987","tonnes","909434","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1988","1988","tonnes","908336","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1989","1989","tonnes","1009860","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1990","1990","tonnes","631815","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1991","1991","tonnes","659779","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1992","1992","tonnes","519965","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1993","1993","tonnes","772382","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1994","1994","tonnes","725069","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1995","1995","tonnes","715188","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1996","1996","tonnes","1013192","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1997","1997","tonnes","833360","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1998","1998","tonnes","939079","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","1999","1999","tonnes","1057020","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2000","2000","tonnes","1240969","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2001","2001","tonnes","1310920","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2002","2002","tonnes","1290862","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2003","2003","tonnes","1353812","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2004","2004","tonnes","1200047","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2005","2005","tonnes","1240780","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2006","2006","tonnes","1268975","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2007","2007","tonnes","1368244","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2008","2008","tonnes","1480896","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2009","2009","tonnes","1559745","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2010","2010","tonnes","1541195","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2011","2011","tonnes","1515774","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2012","2012","tonnes","1673874","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2013","2013","tonnes","1670470","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2014","2014","tonnes","1529636","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2015","2015","tonnes","1746428","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2016","2016","tonnes","1509809","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2017","2017","tonnes","1523469","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2018","2018","tonnes","1579142","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","56","Maize","2019","2019","tonnes","1579796","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1961","1961","ha","81086","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1962","1962","ha","90791","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1963","1963","ha","72790","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1964","1964","ha","82200","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1965","1965","ha","74920","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1966","1966","ha","95875","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1967","1967","ha","106690","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1968","1968","ha","75975","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1969","1969","ha","109855","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1970","1970","ha","140395","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1971","1971","ha","147340","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1972","1972","ha","118055","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1973","1973","ha","117805","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1974","1974","ha","115755","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1975","1975","ha","122480","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1976","1976","ha","133165","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1977","1977","ha","134356","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1978","1978","ha","114274","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1979","1979","ha","131445","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1980","1980","ha","102532","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1981","1981","ha","160874","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1982","1982","ha","180923","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1983","1983","ha","190498","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1984","1984","ha","235410","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1985","1985","ha","192711","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1986","1986","ha","161153","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1987","1987","ha","229465","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1988","1988","ha","219247","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1989","1989","ha","213313","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1990","1990","ha","184758","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1991","1991","ha","158348","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1992","1992","ha","166499","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1993","1993","ha","177527","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1994","1994","ha","239453","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1995","1995","ha","203196","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1996","1996","ha","210353","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1997","1997","ha","238713","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1998","1998","ha","269080","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","1999","1999","ha","312736","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2000","2000","ha","287113","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2001","2001","ha","302800","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2002","2002","ha","316807","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2003","2003","ha","313856","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2004","2004","ha","286468","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2005","2005","ha","357883","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2006","2006","ha","343691","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2007","2007","ha","337639","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2008","2008","ha","379783","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2009","2009","ha","404614","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2010","2010","ha","388659","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2011","2011","ha","359612","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2012","2012","ha","390919","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2013","2013","ha","395651","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2014","2014","ha","381368","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2015","2015","ha","399501","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2016","2016","ha","419563","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2017","2017","ha","426253","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2018","2018","ha","437938","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","27","Rice, paddy","2019","2019","ha","414509","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1961","1961","tonnes","331877","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1962","1962","tonnes","391361","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1963","1963","tonnes","269860","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1964","1964","tonnes","351475","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1965","1965","tonnes","290520","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1966","1966","tonnes","374032","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1967","1967","tonnes","461420","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1968","1968","tonnes","286195","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1969","1969","tonnes","444432","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1970","1970","tonnes","586721","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1971","1971","tonnes","591111","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1972","1972","tonnes","482326","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1973","1973","tonnes","483471","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1974","1974","tonnes","494237","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1975","1975","tonnes","536835","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1976","1976","tonnes","570415","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1977","1977","tonnes","594010","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1978","1978","tonnes","467758","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1979","1979","tonnes","560399","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1980","1980","tonnes","441233","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1981","1981","tonnes","760176","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1982","1982","tonnes","825730","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1983","1983","tonnes","799032","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1984","1984","tonnes","1139997","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1985","1985","tonnes","878279","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1986","1986","tonnes","725915","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1987","1987","tonnes","1168600","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1988","1988","tonnes","1129240","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1989","1989","tonnes","1091430","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1990","1990","tonnes","966101","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1991","1991","tonnes","814168","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1992","1992","tonnes","829373","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1993","1993","tonnes","967627","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1994","1994","tonnes","1401393","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1995","1995","tonnes","1141550","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1996","1996","tonnes","1203168","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1997","1997","tonnes","1459830","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1998","1998","tonnes","1548780","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","1999","1999","tonnes","1955027","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2000","2000","tonnes","1892100","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2001","2001","tonnes","2026970","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2002","2002","tonnes","2118679","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2003","2003","tonnes","2132405","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2004","2004","tonnes","1844896","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2005","2005","tonnes","2468357","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2006","2006","tonnes","2362260","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2007","2007","tonnes","2256000","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2008","2008","tonnes","2775800","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2009","2009","tonnes","2991157","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2010","2010","tonnes","2831374","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2011","2011","tonnes","2624458","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2012","2012","tonnes","3043330","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2013","2013","tonnes","3050934","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2014","2014","tonnes","2896613","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2015","2015","tonnes","3151408","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2016","2016","tonnes","3165749","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2017","2017","tonnes","3115544","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2018","2018","tonnes","3557900","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","27","Rice, paddy","2019","2019","tonnes","3188306","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1961","1961","ha","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1962","1962","ha","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1963","1963","ha","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1964","1964","ha","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1965","1965","ha","395","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1966","1966","ha","565","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1967","1967","ha","585","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1968","1968","ha","205","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1969","1969","ha","135","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1970","1970","ha","370","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1971","1971","ha","655","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1972","1972","ha","555","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1973","1973","ha","745","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1974","1974","ha","1350","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1975","1975","ha","1055","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1976","1976","ha","2020","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1977","1977","ha","2019","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1978","1978","ha","3358","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1979","1979","ha","4420","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1980","1980","ha","6354","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1981","1981","ha","8376","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1982","1982","ha","4626","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1983","1983","ha","1584","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1984","1984","ha","1101","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1985","1985","ha","1164","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1986","1986","ha","2090","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1987","1987","ha","3438","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1988","1988","ha","3478","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1989","1989","ha","1393","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1990","1990","ha","1213","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1991","1991","ha","400","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1992","1992","ha","229","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1993","1993","ha","590","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1994","1994","ha","644","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1995","1995","ha","942","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1996","1996","ha","1411","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1997","1997","ha","5021","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1998","1998","ha","2003","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","1999","1999","ha","1946","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2000","2000","ha","2151","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2001","2001","ha","1801","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2002","2002","ha","1182","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2003","2003","ha","1069","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2004","2004","ha","1653","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2005","2005","ha","1341","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2006","2006","ha","2377","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2007","2007","ha","1723","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2008","2008","ha","1998","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2009","2009","ha","1999","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2010","2010","ha","1427","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2011","2011","ha","1655","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2012","2012","ha","1236","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2013","2013","ha","1514","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2014","2014","ha","1169","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2015","2015","ha","1060","","Official data"
